"STATION","NAME","DATE","PRCP"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-08","1.48"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09","2.61"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10","4.28"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11","2.70"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12","3.76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1948-07",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1948-08","3.26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1948-09","1.55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1948-10","1.92"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1948-11","3.81"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1948-12","6.05"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1949-01","5.77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1949-02","4.33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1949-03","1.57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1949-04","3.35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1949-05","5.94"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1949-06","0.00"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1949-07","2.57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1949-08","5.27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1949-09","3.48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1949-10","2.31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1949-11","1.30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1949-12","2.79"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-01","2.20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02","3.68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03","3.25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04","1.85"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05","2.79"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-09",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-10",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-12",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-01",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-02",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-03",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-04",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-07",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-08",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-09",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-10",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-12",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1952-01",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1952-02",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1952-03",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1952-04",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1952-05",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1952-06",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1952-07",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1952-08",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1952-09",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1952-10",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1952-11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1952-12",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1953-01",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1953-02",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1953-03",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1953-04",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1953-05",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1953-06",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1953-07",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1953-08",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1953-09",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1953-10",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1953-11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1953-12",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1954-01",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1954-02",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1954-03",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1954-04",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1954-05",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1954-06",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1954-07",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1954-08",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1954-09",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1954-10",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1954-11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1954-12",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1955-01",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1955-02",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1955-03",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1955-04",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1955-05",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1955-06",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1955-07",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1955-08",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1955-09",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1955-10",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1955-11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1955-12",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1956-01",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1956-02",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1956-03",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1956-04",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1956-05",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1956-06",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1956-07",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1956-08",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1956-09",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1956-10",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1956-11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1956-12",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1957-01",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1957-02",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1957-03",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1957-04",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1957-05",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1957-06",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1957-07",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1957-08",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1957-09",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1957-10",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1957-11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1957-12",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1958-01",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1958-02",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1958-03",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1958-04",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1958-05",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1958-06",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1958-07",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1958-08",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1958-09",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1958-10",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1958-11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1958-12",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1959-01","2.10"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1959-02","1.87"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1959-03","4.41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1959-04","2.08"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1959-05","2.93"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1959-06","3.61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1959-07","4.88"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1959-08","3.71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1959-09","0.87"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1959-10","2.89"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1959-11","3.49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1959-12","4.02"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-01","2.90"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-02","5.48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-03","3.63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-04","2.49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-05","2.28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-06","1.33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-07","8.08"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-08","4.80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-09","9.60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-10","2.28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11","2.92"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12","3.24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01","2.43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02","4.17"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03","5.23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04","6.30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05","4.07"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06","1.86"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07","7.34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08","3.57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-09","3.09"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-10","2.87"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-11","2.29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-12","2.88"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1962-01","2.40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1962-02","4.45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1962-03","2.96"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1962-04","2.43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1962-05","1.45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1962-06","4.27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1962-07","2.67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1962-08","4.78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1962-09","2.85"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1962-10","2.81"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1962-11","5.29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1962-12","2.41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1963-01","2.05"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1963-02","3.35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1963-03","4.56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1963-04","1.12"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1963-05","2.65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1963-06","1.91"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1963-07","2.81"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1963-08","2.65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1963-09","5.02"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1963-10","0.09"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1963-11","7.89"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1963-12","1.80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1964-01","4.59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1964-02","2.84"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1964-03","2.34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1964-04","6.59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1964-05","0.62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1964-06","2.23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1964-07","4.66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1964-08","0.87"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1964-09","2.58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1964-10","2.03"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1964-11","2.02"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1964-12","5.35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1965-01","2.99"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1965-02","2.79"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1965-03","2.74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1965-04","3.18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1965-05","1.62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1965-06","1.13"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1965-07","2.44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1965-08","2.11"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1965-09","0.96"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1965-10","1.85"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1965-11","1.36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1965-12","2.22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1966-01","3.18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1966-02","4.08"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1966-03","1.35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1966-04","3.24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1966-05","3.52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1966-06","0.21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1966-07","0.69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1966-08","2.99"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1966-09","7.46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1966-10","4.92"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1966-11","2.29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1966-12","2.78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1967-01","1.47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1967-02","2.48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1967-03","5.48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1967-04","3.68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1967-05","5.13"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1967-06","3.40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1967-07","4.99"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1967-08","7.36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1967-09","1.44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1967-10","1.89"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1967-11","2.13"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1967-12","5.70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-01","2.00"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-02","1.73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-03","4.91"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-04","1.97"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-05","5.34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-06","4.17"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-07","2.58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-08","2.78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09","2.54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10","1.85"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11","6.84"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12","4.56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01","1.10"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02","3.72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03","2.03"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04","4.27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05","1.72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06","2.85"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-07","8.47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-08","2.39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-09","3.80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-10","1.70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-11","2.48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-12","6.17"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-01","0.56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-02","3.33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-03","4.04"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-04","3.15"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05","2.01"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06","3.04"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07","0.54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08","2.57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-09","1.61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-10","1.93"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-11","3.84"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-12","2.56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1971-01","2.31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1971-02","4.77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1971-03","3.17"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1971-04","2.91"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1971-05","2.61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1971-06","1.71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1971-07","3.19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1971-08","4.35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1971-09","3.72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1971-10","3.28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1971-11","4.07"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1971-12","1.47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1972-01","1.75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1972-02","4.90"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1972-03","4.09"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1972-04","3.32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1972-05","5.03"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1972-06","6.70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1972-07","2.60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1972-08","0.43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1972-09","1.49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1972-10","5.00"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1972-11","9.51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1972-12","4.25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1973-01","3.37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1973-02","2.61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1973-03","3.72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1973-04","6.98"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1973-05","3.98"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1973-06","5.25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1973-07","2.64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1973-08","0.84"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1973-09","3.03"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1973-10","2.26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1973-11","1.42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1973-12","5.96"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1974-01","2.83"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1974-02","1.41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1974-03","4.60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1974-04","2.33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1974-05","2.69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1974-06","2.38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1974-07","1.29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1974-08","4.24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1974-09","5.98"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1974-10","2.19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1974-11","1.11"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1974-12","6.07"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1975-01","5.06"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1975-02","3.57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1975-03","3.50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1975-04","3.13"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1975-05","3.52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1975-06","7.06"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1975-07","7.86"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1975-08","3.54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1975-09","9.65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1975-10","3.25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1975-11","4.02"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1975-12","3.04"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1976-01","4.55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1976-02","3.16"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1976-03","2.30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1976-04","2.26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1976-05","3.56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1976-06","3.97"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1976-07","3.50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1976-08","8.30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1976-09","2.24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1976-10","4.06"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1976-11","0.32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1976-12","2.02"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1977-01","2.67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1977-02","2.41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1977-03","4.70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1977-04","3.62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1977-05","2.29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1977-06","3.25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1977-07","2.30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1977-08","4.85"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1977-09","6.69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1977-10","4.41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1977-11","6.59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1977-12","4.92"
